TransactionAmount,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionType_Debit,Channel_Branch,Channel_Online,Cluster,FraudLabel
0.4699146113209218,51,1,0.8758620689655173,0.0,0.34164743082153753,True,False,True,3,0
0.09432624898940117,67,0,0.46551724137931033,0.0,0.9950869612562968,True,True,False,0,0
0.18743424185706534,28,3,0.4551724137931034,0.0,0.05496029372026398,True,True,False,1,0
0.11559035584153808,62,2,0.27586206896551724,0.0,0.29418609184539085,True,False,False,0,0
0.3507359374480856,25,3,0.2517241379310345,0.0,0.08219408284341866,True,True,False,1,0
0.06676043547118823,57,2,0.14482758620689656,0.0,0.23080863146092492,False,True,False,3,0
0.32372387671248043,68,2,0.17586206896551726,0.0,0.3049807955237505,False,True,False,0,0
0.4277850996201255,48,1,0.06206896551724138,0.0,0.3716782036924756,True,True,False,3,0
0.12383019724674114,23,3,0.1413793103448276,0.0,0.055727935018021424,True,True,False,1,0
0.6293511124893402,46,1,0.489655172413793,0.0,0.3628926767557946,True,False,False,2,1
0.3869402943749792,48,1,0.7448275862068966,0.0,0.4403095032917158,True,False,True,3,0
0.6657658954736246,56,1,0.32413793103448274,0.0,0.5617521042916662,False,True,False,3,0
0.006102355664337212,50,0,0.393103448275862,0.0,0.9334619009272195,True,False,True,3,0
0.2226861439978736,42,1,0.6068965517241379,0.0,0.16695996569140822,False,True,False,2,1
0.3302138593246431,56,2,0.7413793103448276,0.0,0.1958426375671014,True,True,False,3,0
0.5767888983642141,25,3,0.4068965517241379,0.0,0.12436662871032231,True,True,False,1,0
0.12960030124151373,60,1,0.020689655172413793,0.0,0.2396035690615014,False,False,True,3,0
0.20916350104659276,32,1,0.32068965517241377,0.0,0.05886773580771057,False,True,False,2,1
0.14761941678756937,44,1,0.7241379310344828,0.0,0.25173727577412797,True,False,False,2,1
0.15831792054755076,35,1,0.43103448275862066,0.0,0.4217032763898542,True,False,True,2,1
0.027144961403431048,62,2,0.15517241379310343,0.0,0.38750156284239695,True,False,False,0,0
0.2587797503682455,26,3,0.9310344827586207,0.0,0.4326465341197063,False,False,True,1,0
0.25678624035085773,37,1,0.1413793103448276,0.0,0.44288063110600845,True,False,False,2,1
0.17982567862403506,22,3,0.35517241379310344,0.0,0.035822364308309484,True,False,True,1,0
0.1010820329372155,44,0,0.20344827586206898,0.0,0.979703886738627,True,True,False,2,1
0.1329338929928123,19,3,0.23103448275862065,0.0,0.08477260475077203,True,True,False,1,0
0.19269489329183878,50,0,0.19655172413793104,0.0,0.7008988528400713,True,False,True,3,0
0.2031718959387771,38,1,0.3172413793103448,0.0,0.030333930686427268,True,False,False,2,1
0.38223339572281345,58,1,0.24137931034482757,0.0,0.42688855219624733,False,False,True,3,0
0.2875638200081955,49,0,0.5517241379310345,0.0,0.475615625466332,True,False,True,3,0
0.1710542345475286,34,0,0.506896551724138,0.0,0.0956170505097219,True,False,True,2,1
0.026912385234735797,64,0,0.20344827586206898,0.0,0.6566411727300472,True,True,False,0,0
0.6288527349849933,48,0,0.3620689655172414,0.0,0.7028125785622389,True,False,False,3,0
0.010355177034764598,58,0,0.5827586206896552,0.0,0.8592379782129688,False,False,True,3,0
0.4349174354601131,24,3,0.3103448275862069,0.0,0.046408016810134484,True,False,True,1,0
0.7937160134229673,60,2,0.08275862068965517,0.0,0.266373546892666,False,False,True,3,0
0.2551692822256431,21,3,0.43103448275862066,0.0,0.03473879357977622,True,True,False,1,0
0.4893624090461054,19,3,0.8620689655172414,0.0,0.0856740119139005,True,False,True,1,0
0.71313390849789,29,1,0.21379310344827585,0.0,0.0700603761307921,True,False,False,1,0
0.5630779794668468,51,1,0.40344827586206894,0.0,0.5113458997065218,False,True,False,3,0
0.9506495520139987,27,3,0.603448275862069,0.0,0.1190926237872007,False,True,False,1,0
0.027798389686908172,57,1,0.23448275862068962,0.0,0.0067077867866212615,True,False,False,3,0
0.16320202009015095,71,2,0.4241379310344827,0.0,0.13541609250413736,True,True,False,0,0
0.12709733866412679,37,0,0.5689655172413793,0.0,0.5069934676548761,True,True,False,2,1
0.4242964570896968,30,1,0.04827586206896552,0.0,0.5915731537957913,True,True,False,1,0
0.10884564694937592,20,3,0.5413793103448277,0.0,0.6239391156933577,False,False,True,1,0
0.09190081180157929,55,0,0.5310344827586208,0.0,0.07260058319228542,False,True,False,3,0
0.21696034022570962,27,1,0.4689655172413793,0.0,0.6263206858491849,True,True,False,1,0
0.14362132169714154,32,1,0.7758620689655172,0.0,0.5279160622555749,True,False,False,2,1
0.3396055065176702,46,1,0.1413793103448276,0.0,0.6262682550074815,True,False,True,2,1
0.12705303844151816,59,2,0.24137931034482757,0.0,0.4062334893262906,True,False,True,3,0
0.8376396841394127,27,3,0.02413793103448276,0.0,0.021469757487191415,True,True,False,1,0
0.5576290520859867,22,3,0.08620689655172413,0.0,0.023296098473187005,True,False,True,1,0
0.15811856954581197,63,2,0.4724137931034483,0.0,0.5296993830637627,True,False,False,0,0
0.27164896503604924,25,3,0.5862068965517242,0.0,0.05940884898169896,True,False,False,1,0
0.28142823917690185,51,1,0.5655172413793104,0.0,0.5880327276002674,False,False,True,3,0
0.2364524381735018,78,2,0.9379310344827586,0.0,0.23039120129813387,False,False,False,0,0
0.36281882316458636,40,1,0.32413793103448274,0.0,0.025469961833036004,True,False,True,2,1
0.0024808124660826414,47,0,0.33448275862068966,0.0,0.8095873155005735,True,False,True,3,0
0.3320523185629007,68,0,0.1275862068965517,0.0,0.903793438616256,False,False,True,0,0
0.4511866922131283,26,1,0.17931034482758618,0.0,0.5542470998350445,True,False,True,1,0
0.1279944181719513,39,1,0.5413793103448277,0.0,0.428843281525388,True,True,False,2,1
0.059041121681636444,69,2,0.38275862068965516,0.0,0.10419487065042476,True,False,False,0,0
0.06986145105379155,46,0,0.5344827586206897,0.0,0.7443626762314863,False,False,True,2,1
0.35175484256808387,27,3,0.2793103448275862,0.0,0.0029744419812405137,True,False,True,1,0
0.36701626925675296,41,1,0.17586206896551726,0.0,0.27367017236303115,True,False,True,2,1
0.005293876601729923,56,2,0.10689655172413794,0.0,0.3668216289321451,True,False,False,3,0
0.23731629251436986,70,0,0.8172413793103449,0.0,0.7427890787901115,False,False,True,0,0
0.6628974560597165,57,0,0.5103448275862069,0.0,0.08834395169909538,True,True,False,3,0
0.9314343304575105,26,3,0.24137931034482757,0.0,0.0673796813011453,True,False,True,1,0
0.04196338586601397,26,3,0.3379310344827586,0.0,0.013607147802542761,True,False,True,1,0
0.1378401426467168,33,1,0.3275862068965517,0.0,0.4173326952006959,True,True,False,2,1
0.3346771067524614,78,2,0.10344827586206896,0.0,0.3382703468636274,False,True,False,0,0
0.23011750634046935,47,1,0.906896551724138,0.0,0.6213545440735,True,False,True,3,0
0.006102355664337212,23,3,0.8413793103448276,0.0,0.06834292996987244,False,True,False,1,0
0.42203714573665724,56,0,0.22413793103448276,0.0,0.7887547943971597,True,False,False,3,0
0.017609338486925894,50,0,0.393103448275862,0.0,0.9612267203701887,True,False,False,3,0
0.5380483536929772,18,3,0.2,0.0,0.11073931519943216,True,False,True,1,0
0.3722658456358742,21,3,0.027586206896551724,0.0,0.06044402201019848,True,True,False,1,0
0.2594996289856356,23,3,0.3793103448275862,0.0,0.01093855239790438,True,False,True,1,0
0.00635708194433677,30,0,0.8137931034482759,0.0,0.35905110931561623,True,False,True,1,0
0.25127086263608467,18,3,0.9793103448275863,0.0,0.016178947807113656,True,False,False,1,0
0.2585803993665068,66,2,0.02413793103448276,0.0,0.06488921632024221,False,False,True,0,0
0.12488232753369584,69,2,0.5379310344827587,0.0,0.40174863578983033,False,True,False,0,0
0.05049117871817305,20,3,0.2827586206896551,0.0,0.1047205234480135,True,False,False,1,0
0.4598806109000697,66,0,0.45172413793103444,0.0,0.6730244663817477,True,False,False,0,0
0.29404272756470595,54,2,0.2827586206896551,0.0,0.2920612983758539,True,False,True,3,0
0.07657293477899726,80,2,0.35517241379310344,0.0,0.4269429996087853,True,False,True,0,0
0.3684338763802288,35,1,0.9758620689655172,0.0,0.1806141668134282,False,True,False,2,1
0.296412789474267,20,3,0.5172413793103449,0.0,0.033267369060694746,True,False,True,1,0
0.5490680340668711,61,0,0.8793103448275862,0.0,0.8606327730403301,True,True,False,3,0
0.41642209252101486,37,1,0.810344827586207,0.0,0.6023597911908121,True,False,False,2,1
0.09165716057723189,36,1,0.5551724137931034,0.0,0.5988079377605579,False,False,True,2,1
0.10299801756503826,20,3,0.21379310344827585,0.0,0.07064383729231002,False,False,True,1,0
0.8894487944801922,68,0,0.4103448275862069,0.0,0.8111400750433229,False,True,False,0,0
0.03931644756514901,23,3,0.38620689655172413,0.0,0.034322707797541666,True,True,False,1,0
0.031309182328641195,62,0,0.30689655172413793,0.0,0.5760186707571687,True,False,True,0,0
0.15424230006755785,53,0,0.5758620689655173,0.0,0.672029624769943,False,False,True,3,0
0.3403475352463646,33,0,0.9482758620689655,0.0,0.3499751961787327,True,True,False,2,1
0.06688226108336194,56,2,0.14827586206896554,0.0,0.06359121689294833,False,True,False,3,0
0.08261991516507369,70,0,0.396551724137931,0.0,0.45844923014047434,True,True,False,0,0
0.1303644800815124,51,2,0.4379310344827586,0.0,0.09237306022690457,True,True,False,3,0
0.25655366418216247,34,1,0.5344827586206897,0.0,0.0007736910102616569,True,False,False,2,1
0.13949032593888783,75,2,0.8896551724137931,0.0,0.374303106729028,True,True,False,0,0
0.33678136732637076,31,1,0.0896551724137931,0.0,0.26590839122011944,True,True,False,1,0
0.31186249210902284,22,3,0.34137931034482755,0.0,0.09980210718208427,True,False,False,1,0
0.86121847762285,31,1,0.02413793103448276,0.0,0.4520009088012562,True,True,False,1,0
0.13170456181542312,56,2,0.296551724137931,0.0,0.36400784042740547,True,True,False,3,0
0.19595095965357226,76,2,0.11379310344827585,0.0,0.3523655048081771,True,False,True,0,0
0.2886381004064545,22,3,0.0896551724137931,0.0,0.053896216509799866,True,True,False,1,0
0.18740101669010886,24,3,0.031034482758620682,0.0,0.11460239272851447,True,False,True,1,0
0.08081468109377249,26,3,0.013793103448275862,0.0,0.04614519041134012,True,True,False,1,0
0.8774877343758651,19,3,0.5310344827586208,0.0,0.04497759589802605,True,False,False,1,0
0.26225731784302214,71,2,0.12413793103448274,0.0,0.0726987229729094,True,False,True,0,0
0.03755551371645642,54,1,0.15172413793103445,0.0,0.04203205809875013,False,False,True,3,0
0.819543043203792,41,0,0.3896551724137931,0.0,0.9654702575967585,True,False,True,2,1
0.502010122600866,58,0,0.2482758620689655,0.0,0.8029346483167684,True,False,False,3,0
0.3324842457333348,73,2,0.3103448275862069,0.0,0.5232591280078835,True,True,False,0,0
0.12256764090239552,19,3,0.6586206896551724,0.0,0.1244291424061992,False,True,False,1,0
0.22308484600135114,59,0,0.996551724137931,0.0,0.4858100632262176,True,False,False,3,0
0.44183934524270974,59,1,0.34137931034482755,0.0,0.20899336817071484,True,False,False,3,0
0.6978392566422645,62,2,0.14482758620689656,0.0,0.08485730072583109,True,False,False,0,0
0.011828159436501166,60,1,0.810344827586207,0.0,0.07667943380068484,False,False,False,3,0
0.2388225000830629,38,0,0.7758620689655172,0.0,0.522428300823971,True,False,False,2,1
0.2504180833508688,49,0,0.45172413793103444,0.0,0.6546319959883685,False,True,False,3,0
0.4924301994617522,43,0,0.3137931034482758,0.0,0.6874476531820817,False,True,False,2,1
0.310444884985547,25,3,0.04827586206896552,0.0,0.012905381152053474,False,False,True,1,0
0.5407728173834073,52,1,0.4206896551724138,0.0,0.49643806371557214,True,True,False,3,0
0.0033668169182550136,50,0,0.41724137931034483,0.0,0.7585075762566262,False,True,False,3,0
0.22053758320135555,69,2,0.5344827586206897,0.0,0.481526194582953,True,True,False,0,0
0.022260861860830847,62,2,0.22413793103448276,0.0,0.17888529341777837,True,True,False,0,0
0.12556898098412944,62,2,0.07586206896551724,0.0,0.44188310073309073,True,False,True,0,0
0.545834117816442,53,2,0.7793103448275862,0.0,0.4928324350630582,True,True,False,3,0
0.34017033435593014,19,3,0.013793103448275862,0.0,0.06424458584340387,True,False,False,1,0
0.012093960772152879,43,0,0.5206896551724138,0.0,0.39361042809110064,True,False,True,2,1
0.34726944502896123,59,1,0.48620689655172417,0.0,0.48131109369391417,True,True,False,3,0
0.056194832379032694,64,2,0.33448275862068966,0.0,0.3254684830144239,True,True,False,0,0
0.15584818313712026,60,1,0.3103448275862069,0.0,0.5395153776969955,True,True,False,3,0
0.31871795155770655,68,2,0.18275862068965515,0.0,0.11069427845078963,True,False,False,0,0
0.8863256287862845,31,1,0.3379310344827586,0.0,0.6425446704049409,True,False,False,1,0
0.5374503006877609,46,1,0.4586206896551724,0.0,0.4214807814077547,True,False,False,2,1
0.5768885738650835,54,0,0.703448275862069,0.0,0.6279077270961246,True,False,False,3,0
0.3560962643837285,63,2,0.17586206896551726,0.0,0.39376570404537553,False,False,False,0,0
0.3374237205541957,65,0,0.5103448275862069,0.0,0.9027495271141394,True,False,False,0,0
0.4782430531713421,40,0,0.46551724137931033,0.0,0.7662545692134165,True,False,False,2,1
0.7685424119256199,61,2,0.21379310344827585,0.0,0.08658617412148092,True,False,False,3,0
0.12913514890412325,55,1,0.5551724137931034,0.0,0.4440025166804018,True,False,False,3,0
0.428106276234038,57,0,0.4793103448275862,0.0,0.47551009159264734,False,False,True,3,0
0.082642065276378,25,3,0.6620689655172414,0.0,0.02147110186774791,True,False,False,1,0
0.21651733799962342,75,2,0.30689655172413793,0.0,0.4854746402773726,True,True,False,0,0
0.14889304818756713,50,0,0.3310344827586207,0.0,0.5575549481942954,True,False,False,3,0
0.9856578029304596,33,1,0.5206896551724138,0.0,0.3387623901473038,False,False,True,2,1
0.399820584098435,63,0,0.5862068965517242,0.0,0.5272875643454145,True,False,False,0,0
0.1454154807127906,44,0,0.11034482758620691,0.0,0.38800772212191653,True,True,False,2,1
0.5374170755208044,76,2,0.09310344827586207,0.0,0.19985561352823267,False,False,True,0,0
0.6064811225676409,64,2,0.41724137931034483,0.0,0.40697827615458765,True,False,False,0,0
0.5061743435260762,28,1,0.017241379310344827,0.0,0.552341440396216,True,False,True,1,0
0.560375665887721,58,1,0.18620689655172412,0.0,0.008660499544927182,True,False,False,3,0
0.538613181531237,57,2,0.3758620689655172,0.0,0.1621531330116679,True,True,False,3,0
0.18098855946751133,41,0,0.9724137931034483,0.0,0.6714374251348079,True,True,False,2,1
0.6438926605606192,22,3,0.5724137931034483,0.0,0.025471978403870745,True,False,False,1,0
0.057313412999900316,48,0,0.2586206896551724,0.0,0.06853853734084217,True,False,False,3,0
0.6977063559744386,21,3,0.17931034482758618,0.0,0.01811956114041114,True,False,False,1,0
0.5797570132789917,43,0,0.5137931034482759,0.0,0.9005534814751082,True,False,False,2,1
0.24059450898740764,46,1,0.08620689655172413,0.0,0.1987095291038225,False,True,False,2,1
0.10102665765895473,51,0,0.45172413793103444,0.0,0.9976332180302944,True,False,False,3,0
0.005526452770425171,39,0,0.13448275862068965,0.0,0.9438942940456042,True,False,False,2,1
0.05955057424163556,56,2,0.5206896551724138,0.0,0.4460016105679067,False,False,False,3,0
0.8156446236142336,48,1,0.0,0.0,0.21589541794774933,True,True,False,3,0
0.4082819266166812,54,0,0.013793103448275862,0.0,0.048966373009140446,True,True,False,3,0
0.036326182539067255,53,2,0.5517241379310345,0.0,0.09676985683691454,False,False,True,3,0
0.07336116863987241,32,1,0.46206896551724136,0.0,0.45164330357322907,False,False,True,2,1
0.19582913404139857,35,0,0.2586206896551724,0.0,0.8989798840337333,True,False,True,2,1
0.6515233739049537,32,1,0.41379310344827586,0.0,0.041218707862071935,True,True,False,2,1
0.19186426411792717,21,3,0.9379310344827586,0.0,0.08104329308706076,True,False,False,1,0
0.08646295947637135,56,1,0.6172413793103448,0.0,0.48089030257973187,False,False,True,3,0
0.04474322483470478,59,2,0.503448275862069,0.0,0.07075407649794244,True,True,False,3,0
0.10738373960329149,77,2,0.15517241379310343,0.0,0.4400480212734779,False,True,False,0,0
0.03744476315993488,22,3,0.24482758620689654,0.0,0.5786563454090078,True,True,False,1,0
0.5446712369729657,23,3,0.2206896551724138,0.0,0.050861277403517174,True,False,True,1,0
0.9322428095201177,53,0,0.603448275862069,0.0,0.02743880715801984,False,False,True,3,0
0.08116908287464143,51,1,0.5103448275862069,0.0,0.18221801281732425,True,False,False,3,0
0.8420032560663616,57,1,0.37241379310344824,0.0,0.4086016156765528,True,False,True,3,0
0.3021496683020832,26,1,0.4275862068965517,0.0,0.4374647940341769,False,True,False,1,0
0.41136079208798015,67,2,0.4586206896551724,0.0,0.2274066764627197,True,True,False,0,0
0.24221146711262223,18,3,0.010344827586206896,0.0,0.043891336408379805,True,False,False,1,0
0.25154773902738853,18,3,0.1896551724137931,0.0,0.04368161304156691,True,False,True,1,0
0.2632872980186725,39,0,0.26206896551724135,0.0,0.5652340499329828,False,True,False,2,1
0.20637258702224978,58,0,0.010344827586206896,0.0,0.09460876509235223,True,False,True,3,0
0.37753757212629985,18,3,0.47586206896551725,0.0,0.027567867691443152,True,False,True,1,0
0.4810118170843808,59,0,0.706896551724138,0.0,0.8434018474477608,True,False,False,3,0
0.3462283897976587,54,1,0.11724137931034483,0.0,0.008870222911740073,False,True,False,3,0
0.08294109177898619,23,3,0.49655172413793097,0.0,0.0666590933228651,True,False,False,1,0
0.025516928222564315,59,1,0.5206896551724138,0.0,0.4443110520181169,True,False,False,3,0
0.05218566223295271,25,3,0.17586206896551726,0.0,0.024072478244561647,False,False,True,1,0
0.5676519774511866,79,2,0.06896551724137931,0.0,0.46334680850777793,True,True,False,0,0
0.5403408902129733,43,1,0.5448275862068966,0.0,0.4685058688933194,True,True,False,2,1
0.013910269899106242,44,1,0.503448275862069,0.0,0.6012029517219499,True,False,False,2,1
0.5932353560076639,43,1,0.041379310344827586,0.0,0.6413280060013149,True,False,True,2,1
0.2995359551681747,26,1,0.14827586206896554,0.0,0.4142513749652142,False,False,True,1,0
0.10822544383285525,72,2,0.027586206896551724,0.0,0.4946702032837839,True,True,False,0,0
0.2168717397804924,61,2,0.30344827586206896,0.0,0.2777873378172906,True,False,True,3,0
0.2778952964238645,42,1,0.8137931034482759,0.0,0.5513741585858193,True,False,False,2,1
0.04901819631643649,28,3,0.6724137931034483,0.0,0.014319669497483992,True,False,True,1,0
0.19781156900313424,35,0,0.5862068965517242,0.0,0.3455044586381156,True,False,True,2,1
0.42796230051056,46,0,0.4068965517241379,0.0,0.4545222945349586,True,True,False,2,1
0.18482052872315682,76,2,0.034482758620689655,0.0,0.253851314199213,True,False,True,0,0
0.38204511977672684,69,2,0.8379310344827586,0.0,0.2652012470474042,True,True,False,0,0
0.08260884010942153,72,2,0.36896551724137927,0.0,0.15517378135263507,True,False,False,0,0
0.7436567618752283,58,1,0.15172413793103445,0.0,0.3435315801714623,True,True,False,3,0
0.2821702679055962,45,1,0.489655172413793,0.0,0.41115257778249803,True,False,False,2,1
0.05040257827295582,25,3,0.34137931034482755,0.0,0.3950374880518178,True,False,True,1,0
0.3648455583489306,26,3,0.19310344827586207,0.0,0.1055614334860998,False,False,True,1,0
0.012913514890412323,53,0,0.14482758620689656,0.0,0.975391786103676,True,True,False,3,0
0.052229962455561336,64,0,0.06206896551724138,0.0,0.5479876639640138,True,False,False,0,0
0.03957117384514857,63,2,0.4103448275862069,0.0,0.29499339236956484,True,True,False,0,0
0.16715581495797016,37,0,0.296551724137931,0.0,0.7933572812323131,False,True,False,2,1
0.2684150487856201,22,3,0.7724137931034483,0.0,0.025662208252614487,False,False,True,1,0
0.053669719690341434,21,3,0.02413793103448276,0.0,0.048050177659890544,True,True,False,1,0
0.047844240417308094,25,3,0.24137931034482757,0.0,0.03205070465706869,True,False,False,1,0
0.4912119433400152,53,2,0.2655172413793103,0.0,0.20384842378101656,True,False,False,3,0
0.40410663063581886,68,2,0.16206896551724137,0.0,0.38938907314371296,True,False,True,0,0
0.8385478387028893,22,3,0.09310344827586207,0.0,0.6339540786489514,True,False,False,1,0
0.02246021286256963,51,1,0.21379310344827585,0.0,0.3512718512254701,True,True,False,3,0
0.5261758940338674,34,1,0.3275862068965517,0.0,0.12767246049873832,True,False,False,2,1
0.03818679188862924,56,2,0.04827586206896552,0.0,0.452136691237462,True,False,False,3,0
0.7633814359917157,27,3,0.2862068965517241,0.0,0.10301383233154576,True,True,False,1,0
0.2335950738152459,73,2,0.27586206896551724,0.0,0.2667197248859629,True,False,False,0,0
0.2337944248169847,51,1,0.9517241379310345,0.0,0.5271464043869827,False,True,False,3,0
0.8241502663550883,39,1,0.33448275862068966,0.0,0.587576310401338,False,False,True,2,1
0.06774611542423,24,3,0.5517241379310345,0.0,0.11975204245016047,True,False,True,1,0
0.18515278039272146,37,0,0.2482758620689655,0.0,0.8352273414740058,True,True,False,2,1
0.40003101015582593,21,3,0.2517241379310345,0.0,0.3116670722214679,True,False,True,1,0
0.41929053193492294,78,2,0.39999999999999997,0.0,0.14783346351418392,True,True,False,0,0
0.2667427153821448,30,0,0.15517241379310343,0.0,0.8257050939923667,True,True,False,1,0
0.14582525777192032,31,1,0.010344827586206896,0.0,0.2988430260930823,False,True,False,1,0
0.02217226141561361,36,1,0.7000000000000001,0.0,0.13084721518289627,True,False,True,2,1
0.4603014630148516,70,0,0.5517241379310345,0.0,0.6659442861809779,True,True,False,0,0
0.05507625175816508,62,2,0.44482758620689655,0.0,0.14777363857941997,True,False,False,0,0
0.11119355874763269,50,0,0.46206896551724136,0.0,0.9660772454180151,True,True,False,3,0
0.5374503006877609,19,3,0.47586206896551725,0.0,0.09626235317683848,True,False,True,1,0
0.3553874608219906,46,0,0.5827586206896552,0.0,0.4640667242957799,True,True,False,2,1
0.7874807570908042,21,3,0.1413793103448276,0.0,0.057415132616420006,True,True,False,1,0
0.013256841615629117,42,1,0.44482758620689655,0.0,0.5205192804337511,True,False,False,2,1
0.3883800516097593,20,3,0.18620689655172412,0.0,0.008087121237582966,True,False,False,1,0
0.3340126034133321,54,1,0.05172413793103449,0.0,0.4359113623011493,True,False,True,3,0
0.03220626183646572,65,2,0.06896551724137931,0.0,0.2583610387759684,True,False,True,0,0
0.2563321630691194,27,3,0.47586206896551725,0.0,0.06901579243839713,True,True,False,1,0
0.1984317721196549,58,2,0.806896551724138,0.0,0.16975358848780045,True,False,False,3,0
0.0403685778521037,48,0,0.15517241379310343,0.0,0.4273873173827062,True,True,False,3,0
0.15268071722060403,53,0,0.9344827586206896,0.0,0.10408463144479235,False,True,False,3,0
0.25802664658389907,33,1,0.21379310344827585,0.0,0.45964236788436175,True,False,False,2,1
0.6743379885483923,39,1,0.5758620689655173,0.0,0.600442032326975,True,False,False,2,1
0.4832932785487246,31,0,0.3482758620689655,0.0,0.9588075075587799,True,True,False,1,0
0.9637181176835412,29,0,0.15517241379310343,0.0,0.6731266393040412,True,True,False,1,0
0.39221202086540474,74,2,0.4068965517241379,0.0,0.4878353725345741,True,False,False,0,0
0.02477489949386995,53,1,0.35172413793103446,0.0,0.2915141354893612,True,False,True,3,0
0.20148848747964956,26,3,0.14827586206896554,0.0,0.07225037205731902,True,True,False,1,0
0.14015482927801712,26,1,0.9655172413793104,0.0,0.3580576120843679,True,True,False,1,0
0.31886192728118457,37,1,0.13793103448275862,0.0,0.23875257616924142,True,False,True,2,1
0.13125048453368476,55,1,0.3896551724137931,0.0,0.13467802757862277,True,True,False,3,0
